strain,delta_t12,delta_t32
threshold,-43.07692307692308,24.88294314381271
threshold,-25.418060200668897,-15.250836120401345
threshold,-28.628762541806026,-36.12040133779264
threshold,-18.461538461538467,7.22408026755852
threshold,-20.602006688963215,28.62876254180601
threshold,-34.51505016722408,36.12040133779264
threshold,34.515050167224075,13.110367892976583
threshold,-28.628762541806026,16.321070234113705
threshold,-29.163879598662213,-8.294314381270908
threshold,-39.86622073578595,-6.68896321070234
threshold,-24.347826086956523,-24.347826086956523
threshold,19.531772575250827,-1.872909698996665
threshold,-30.769230769230774,2.4080267558528448
threshold,-35.05016722408027,21.672240802675574
threshold,-30.234113712374587,28.093645484949832
threshold,-31.30434782608696,28.093645484949832
threshold,9.899665551839462,-6.68896321070234
threshold,-33.44481605351171,-8.829431438127088
threshold,-25.953177257525084,28.093645484949832
threshold,-13.645484949832777,2.4080267558528448
threshold,-51.10367892976589,-10.969899665551836
threshold,-16.321070234113712,42.541806020066886
threshold,-22.742474916387962,-2.4080267558528448
threshold,15.785953177257525,-9.899665551839462
threshold,-28.093645484949832,17.926421404682273
threshold,1.337792642140471,-16.321070234113712
threshold,10.434782608695642,20.06688963210702
threshold,5.618729096989966,15.250836120401331
threshold,-7.224080267558534,-1.337792642140471
threshold,-7.224080267558534,-21.67224080267559
threshold,-0.8026755852842911,-8.294314381270908
threshold,13.110367892976583,-17.92642140468228
threshold,11.50501672240803,-18.461538461538467
threshold,-18.996655518394654,17.926421404682273
threshold,-36.65551839464883,26.488294314381264
threshold,-28.093645484949832,30.23411371237458
threshold,20.06688963210702,15.785953177257525
threshold,-2.943143812709039,-13.645484949832777
threshold,-48.963210702341144,20.6020066889632
threshold,-39.331103678929765,33.97993311036788
threshold,-26.48829431438127,-8.829431438127088
threshold,15.785953177257525,20.06688963210702
threshold,-28.628762541806026,7.22408026755852
threshold,2.9431438127090246,-23.27759197324415
threshold,-42.54180602006689,19.531772575250827
threshold,-14.715719063545151,14.715719063545151
threshold,-20.602006688963215,49.49832775919731
threshold,-32.374581939799334,24.347826086956516
threshold,-35.585284280936456,3.4782608695652186
threshold,18.996655518394647,22.74247491638795
threshold,-14.180602006688972,30.76923076923076
threshold,-25.953177257525084,-11.50501672240803
threshold,-7.224080267558534,23.812709030100336
threshold,-42.54180602006689,6.68896321070234
threshold,-23.27759197324415,-0.267558528428097
threshold,-30.769230769230774,33.4448160535117
threshold,-16.8561872909699,11.50501672240803
threshold,-12.040133779264224,-4.5484949832775925
threshold,-9.364548494983282,48.963210702341144
threshold,-18.461538461538467,-30.769230769230774
threshold,4.5484949832775925,-2.4080267558528448
threshold,12.575250836120404,-22.742474916387962
threshold,-36.12040133779264,-11.50501672240803
threshold,-7.759197324414714,2.9431438127090246
threshold,-12.575250836120404,-14.180602006688972
threshold,-8.829431438127088,35.05016722408027
threshold,5.083612040133772,9.364548494983268
threshold,-46.82274247491639,63.94648829431438
threshold,-2.943143812709039,13.110367892976583
threshold,-38.26086956521739,-4.5484949832775925
threshold,-7.759197324414714,22.74247491638795
threshold,11.50501672240803,-17.92642140468228
threshold,-25.418060200668897,-10.969899665551836
threshold,-20.602006688963215,62.341137123745824
threshold,-7.224080267558534,10.434782608695642
threshold,6.68896321070234,-8.829431438127088
threshold,-25.418060200668897,11.50501672240803
threshold,-25.418060200668897,15.785953177257525
threshold,-27.558528428093645,16.8561872909699
threshold,-11.50501672240803,5.083612040133772
threshold,-33.44481605351171,2.4080267558528448
threshold,-27.023411371237458,-11.50501672240803
threshold,-9.364548494983282,-23.812709030100336
threshold,-76.25418060200668,23.812709030100336
threshold,-17.391304347826093,15.250836120401331
threshold,-15.250836120401345,19.531772575250827
threshold,-25.953177257525084,-14.180602006688972
threshold,39.331103678929765,19.531772575250827
threshold,-22.207357859531776,-7.224080267558534
threshold,-0.267558528428097,-11.50501672240803
threshold,-56.98996655518395,-55.38461538461539
threshold,-18.996655518394654,-20.602006688963215
threshold,-28.628762541806026,-10.434782608695656
threshold,-47.357859531772576,-5.0836120401337865
threshold,-52.173913043478265,-8.294314381270908
threshold,-8.829431438127088,0.267558528428097
threshold,27.023411371237458,27.023411371237458
threshold,-23.812709030100336,-21.67224080267559
threshold,-59.130434782608695,39.866220735785944
threshold,-15.785953177257525,-1.337792642140471
threshold,-75.7190635451505,4.0133779264213985
threshold,-34.51505016722408,-8.294314381270908
threshold,37.7257525083612,12.575250836120404
threshold,-1.337792642140471,-9.899665551839462
threshold,-1.337792642140471,-2.4080267558528448
threshold,-1.872909698996665,1.8729096989966507
threshold,-2.943143812709039,18.461538461538453
threshold,-7.224080267558534,-1.872909698996665
threshold,7.22408026755852,-27.023411371237458
threshold,-54.31438127090301,22.20735785953177
threshold,-19.53177257525084,76.25418060200667
threshold,14.180602006688957,34.515050167224075
threshold,-25.953177257525084,-23.27759197324415
threshold,-28.628762541806026,15.785953177257525
threshold,-27.558528428093645,31.304347826086953
threshold,12.575250836120404,5.083612040133772
threshold,-27.558528428093645,7.759197324414714
threshold,-31.30434782608696,43.076923076923066
threshold,-37.725752508361204,-23.27759197324415
threshold,19.531772575250827,-1.872909698996665
threshold,-29.6989966555184,4.5484949832775925
threshold,0.8026755852842768,18.996655518394647
threshold,7.22408026755852,10.434782608695642
threshold,20.6020066889632,10.969899665551836
threshold,4.5484949832775925,0.8026755852842768
threshold,-39.86622073578595,-36.12040133779264
threshold,-10.969899665551836,-42.006688963210706
threshold,-11.50501672240803,-10.434782608695656
threshold,-13.645484949832777,15.785953177257525
threshold,-29.6989966555184,33.4448160535117
threshold,-23.27759197324415,-24.347826086956523
threshold,-28.628762541806026,2.9431438127090246
threshold,-17.92642140468228,8.294314381270894
threshold,-17.391304347826093,8.294314381270894
threshold,-55.919732441471574,16.321070234113705
threshold,-48.963210702341144,32.90969899665551
threshold,-4.013377926421413,8.829431438127088
threshold,-25.953177257525084,6.68896321070234
threshold,-2.943143812709039,-4.013377926421413
threshold,-59.66555183946488,5.083612040133772
threshold,-46.82274247491639,9.899665551839462
threshold,-23.812709030100336,-9.899665551839462
threshold,-41.47157190635452,21.672240802675574
threshold,-25.953177257525084,-11.50501672240803
threshold,-44.68227424749164,-35.05016722408027
threshold,-67.15719063545151,12.575250836120404
threshold,-31.839464882943147,-13.645484949832777
threshold,-20.602006688963215,27.558528428093638
threshold,-31.839464882943147,-18.461538461538467
threshold,5.083612040133772,-15.250836120401345
threshold,20.06688963210702,27.558528428093638
threshold,1.8729096989966507,-26.48829431438127
threshold,-24.347826086956523,-11.50501672240803
threshold,26.488294314381264,-12.040133779264224
threshold,-25.953177257525084,7.759197324414714
threshold,-42.54180602006689,18.461538461538453
threshold,-29.6989966555184,46.2876254180602
threshold,-22.742474916387962,61.80602006688963
threshold,36.12040133779264,18.996655518394647
threshold,-4.5484949832775925,0.267558528428097
threshold,-31.30434782608696,15.250836120401331
threshold,-28.628762541806026,18.461538461538453
threshold,-17.92642140468228,29.163879598662206
threshold,-40.401337792642146,-33.979933110367895
threshold,10.434782608695642,9.364548494983268
threshold,-17.92642140468228,1.8729096989966507
threshold,12.575250836120404,22.74247491638795
threshold,-9.364548494983282,-31.839464882943147
threshold,-60.735785953177256,-17.391304347826093
threshold,-8.294314381270908,14.715719063545151
threshold,9.899665551839462,-15.250836120401345
threshold,-35.585284280936456,25.953177257525084
threshold,-13.110367892976598,31.839464882943133
threshold,-37.19063545150502,-25.418060200668897
threshold,-22.207357859531776,15.250836120401331
threshold,-51.10367892976589,13.645484949832777
threshold,-36.65551839464883,24.347826086956516
threshold,-22.742474916387962,16.8561872909699
threshold,10.969899665551836,2.4080267558528448
threshold,4.5484949832775925,39.331103678929765
threshold,-27.023411371237458,17.39130434782608
threshold,20.06688963210702,-12.575250836120404
threshold,-0.267558528428097,13.645484949832777
threshold,-31.30434782608696,-28.093645484949832
threshold,-6.15384615384616,11.50501672240803
threshold,-30.769230769230774,43.076923076923066
threshold,-37.725752508361204,-23.812709030100336
threshold,8.294314381270894,25.41806020066889
threshold,-43.07692307692308,13.645484949832777
threshold,-10.434782608695656,20.6020066889632
threshold,-15.785953177257525,10.434782608695642
threshold,-32.90969899665552,18.996655518394647
threshold,-35.05016722408027,-47.89297658862876
threshold,43.61204013377926,-9.899665551839462
threshold,-25.418060200668897,20.6020066889632
threshold,-25.953177257525084,14.180602006688957
threshold,1.337792642140471,18.461538461538453
threshold,-25.418060200668897,22.74247491638795
threshold,-14.180602006688972,19.531772575250827
threshold,7.759197324414714,45.75250836120401
threshold,-5.0836120401337865,40.40133779264214
threshold,-18.461538461538467,23.277591973244142
threshold,-9.899665551839462,-7.224080267558534
threshold,-17.391304347826093,40.40133779264214
threshold,-12.040133779264224,-14.715719063545151
threshold,-63.94648829431438,51.10367892976589
threshold,-36.65551839464883,2.4080267558528448
threshold,-2.943143812709039,26.488294314381264
threshold,-20.066889632107028,38.26086956521739
threshold,17.926421404682273,-30.769230769230774
threshold,-27.558528428093645,31.839464882943133
threshold,-39.86622073578595,21.672240802675574
threshold,-44.147157190635454,-13.110367892976598
threshold,9.364548494983268,-4.013377926421413
threshold,8.294314381270894,0.267558528428097
threshold,24.347826086956516,-40.401337792642146
threshold,-12.575250836120404,-20.066889632107028
threshold,10.969899665551836,-4.013377926421413
threshold,12.575250836120404,17.39130434782608
threshold,-39.331103678929765,15.785953177257525
threshold,-3.4782608695652186,-31.839464882943147
threshold,-38.79598662207358,10.434782608695642
threshold,-50.03344481605352,-7.759197324414714
threshold,-7.224080267558534,21.672240802675574
threshold,-27.558528428093645,-32.374581939799334
threshold,39.331103678929765,32.37458193979933
threshold,6.68896321070234,25.953177257525084
threshold,-25.418060200668897,27.558528428093638
threshold,-17.391304347826093,-25.418060200668897
threshold,-7.759197324414714,5.083612040133772
threshold,-33.44481605351171,16.8561872909699
threshold,-27.558528428093645,17.926421404682273
threshold,-27.023411371237458,-17.391304347826093
threshold,-28.628762541806026,14.715719063545151
threshold,-15.785953177257525,-36.12040133779264
threshold,-39.86622073578595,-2.943143812709039
degrate,-0.267558528428097,5.083612040133772
degrate,17.926421404682273,-2.943143812709039
degrate,29.163879598662206,41.47157190635451
degrate,-62.341137123745824,-35.05016722408027
degrate,-73.57859531772576,53.779264214046805
degrate,0.267558528428097,35.05016722408027
degrate,41.47157190635451,44.14715719063544
degrate,18.996655518394647,-30.234113712374587
degrate,15.785953177257525,24.347826086956516
degrate,8.294314381270894,43.076923076923066
degrate,55.38461538461539,-0.267558528428097
degrate,3.4782608695652186,-7.224080267558534
degrate,27.558528428093638,54.314381270903
degrate,24.347826086956516,30.23411371237458
degrate,-19.53177257525084,-36.12040133779264
degrate,2.9431438127090246,62.341137123745824
degrate,43.61204013377926,6.68896321070234
degrate,31.839464882943133,3.4782608695652186
degrate,-52.173913043478265,-2.943143812709039
degrate,-31.30434782608696,53.24414715719064
degrate,-27.023411371237458,15.250836120401331
degrate,-1.872909698996665,29.698996655518386
degrate,-11.50501672240803,21.672240802675574
degrate,33.97993311036788,65.01672240802674
degrate,-63.4113712374582,44.14715719063544
degrate,-32.374581939799334,14.180602006688957
degrate,-54.8494983277592,16.321070234113705
degrate,-17.391304347826093,78.39464882943142
degrate,6.68896321070234,-18.461538461538467
degrate,-17.391304347826093,33.4448160535117
degrate,-35.585284280936456,-10.969899665551836
degrate,-2.943143812709039,12.04013377926421
degrate,-20.602006688963215,-15.250836120401345
degrate,-16.8561872909699,44.682274247491634
degrate,11.50501672240803,3.4782608695652186
degrate,-73.57859531772576,4.0133779264213985
degrate,-36.65551839464883,-9.364548494983282
degrate,24.88294314381271,18.461538461538453
degrate,-15.250836120401345,-54.31438127090301
degrate,-56.45484949832776,14.715719063545151
degrate,18.996655518394647,44.14715719063544
degrate,20.6020066889632,38.79598662207357
degrate,-35.585284280936456,69.29765886287626
degrate,-51.10367892976589,22.74247491638795
degrate,-0.267558528428097,21.672240802675574
degrate,-12.040133779264224,17.39130434782608
