strain,delta_t12,delta_t32
wildtype,3.7264527032351467,-1.629265593444913
wildtype,29.866189697683318,-7.0722891090553475
wildtype,37.398334988956854,3.9138457823194983
wildtype,23.219464714774453,15.423875627368417
wildtype,47.94957737906344,11.864433614766469
wildtype,32.37815823793281,0.9673378829089714
wildtype,26.729810294561133,-10.181393367594392
wildtype,31.084583481427416,12.089828948777388
wildtype,36.539694381955265,-7.863080392618215
wildtype,36.26527756758794,14.823517533838725
wildtype,52.00833279189773,12.41499336866801
wildtype,24.030645557202423,3.9101826149387513
wildtype,12.247879584862225,-8.229975134864496
wildtype,46.199288227215554,-1.75772892141147
wildtype,7.775076749146294,3.931734432956226
wildtype,44.0366302183639,7.319954772268133
wildtype,21.718009368000715,-4.639980302694376
wildtype,-4.776021559087198,-13.220531826872147
wildtype,14.576741688578295,-9.059262015925647
wildtype,55.066907247384435,6.463174613406128
wildtype,14.261009522586981,0.11419570608129703
wildtype,11.733036451011827,-12.32794610960223
wildtype,21.359445583741348,3.9614733812561624
wildtype,54.63394218698865,18.053124687040288
wildtype,26.92804835785944,11.407632609929209
wildtype,18.53870211283431,10.48073077380641
wildtype,17.346858410610636,-4.968114063521277
wildtype,23.23237695174263,3.1821011735345976
wildtype,29.481868682421172,7.291093274362758
wildtype,21.42317245212967,6.652907725092092
wildtype,23.346272496324318,2.5646684820913634
wildtype,20.004998245576445,2.07726221896435
wildtype,29.922092353079897,7.038268962331557
wildtype,27.49824627688954,2.5416041879519042
wildtype,20.33538154702344,15.113000992494445
wildtype,30.44468414749267,12.952766111706953
wildtype,27.06714355044339,5.552059341866332
wildtype,22.389151966707765,-6.384118244722359
wildtype,28.2732668330787,5.790325752966908
wildtype,42.65442780256143,6.880754798795486
wildtype,19.23034827890759,-9.197999949356845
wildtype,24.44218323340128,0.6169665551783083
wildtype,39.94934615014681,22.516988501139796
wildtype,12.882701351570375,2.8282204152766326
wildtype,11.153545346520737,0.5093411494267244
wildtype,26.722300422352557,4.111433563004692
wildtype,31.491740134948557,14.109535162470301
wildtype,13.265574219592622,3.399555574554654
wildtype,38.53965996675396,3.0194972690738098
wildtype,15.085554577717971,3.478248603355844
wildtype,21.197209389262966,3.839140456573787
wildtype,31.418520647473535,0.9194462004127786
wildtype,12.504599010614278,-22.35393871152976
wildtype,28.555617607809708,-0.3171431551077184
wildtype,27.470225399137135,6.8186649856467305
wildtype,27.461636725033948,-2.4733571163821146
wildtype,32.691704976660894,8.887435576200495
wildtype,45.514674693220286,6.133577123287875
wildtype,23.67547542278278,1.7428522096289214
wildtype,29.05947954115458,19.50718794582577
wildtype,16.638502247868352,6.200479895872945
wildtype,21.45617705399711,11.885353230046775
wildtype,18.823919161610704,0.520541265936636
wildtype,25.839172156670458,0.3276262318339178
wildtype,16.778843458835752,7.985057307942384
wildtype,32.68735870444113,9.485577506334074
wildtype,22.00664464715075,-3.7772982694765638
wildtype,-2.037300900834772,-16.874560328091412
wildtype,29.523473543725316,1.9388207735521163
wildtype,29.02977263190426,4.239243430213751
wildtype,19.338132354465444,-3.892377317991862
wildtype,33.88550595330189,-7.356989909397186
wildtype,51.82558867996742,15.167360013488661
wildtype,19.871854590997344,-6.120863594986876
wildtype,6.715522638922032,-9.55472388416139
wildtype,28.36251293696811,-1.5197361872233124
wildtype,18.796967955695088,-4.551073742179707
wildtype,18.674524799408346,-13.45292510175868
wildtype,24.863918584757883,-0.9584139967496554
wildtype,12.339299232857854,5.453001088058116
wildtype,1.3858806191415383,-14.139078984306614
wildtype,34.72232681828386,10.455240431383867
wildtype,19.112873053367444,13.224029851924485
wildtype,7.910005667623743,-24.845212175983313
wildtype,19.169284727968858,2.411594707157043
wildtype,27.981215593924745,-6.0500451799008665
wildtype,18.740181532398587,1.7427283846532475
wildtype,15.448450815688773,2.5682587467121607
wildtype,27.43621244990831,0.6307863311580846
wildtype,15.692956973056134,-21.92892178948508
wildtype,31.493503661419794,7.273719908119638
wildtype,21.43964622548078,1.1548741240879394
wildtype,25.485791322126,6.980486245317135
wildtype,17.165329659325643,-4.586172282391736
wildtype,25.243942882965705,-3.1508814516150814
wildtype,22.583882914815533,-0.06703721758951531
wildtype,29.36894488546108,13.948117015214319
wildtype,22.837800095944864,-2.355627203783939
wildtype,29.62391563325879,-4.320038419761051
wildtype,7.825069268198959,-15.861227498234236
wildtype,51.17358768794211,20.427299757092385
wildtype,16.42987183037674,-4.216808871169462
wildtype,10.047309032951638,-19.14758734896562
wildtype,29.851582616477202,1.5104493637150824
wildtype,40.216031660633234,7.495384390952676
wildtype,35.586709293115874,4.266099994498333
wildtype,16.001698842363176,18.810141281101345
wildtype,-1.55405022567939,-18.419113316063342
wildtype,32.31986035789451,21.27144942211206
wildtype,25.85384212769427,9.737151065362312
wildtype,17.520146030602838,8.333151028945302
wildtype,12.561461484379493,4.333028063059338
wildtype,10.763960825905514,3.7302169928960964
wildtype,41.86218475531889,31.54259846490353
wildtype,28.528245365623235,17.856049436369133
wildtype,29.26626866228105,5.242541239664156
wildtype,20.892388478554373,-6.819307000635739
wildtype,22.668533099628362,-11.59604997846046
wildtype,18.528614745384182,0.7514603733383183
wildtype,35.48941603698347,11.804060220733039
wildtype,22.022048796644405,5.948371844671023
wildtype,20.72767487315801,-1.5094963265512291
wildtype,25.12392204913808,5.060569439256859
wildtype,30.908636829282056,26.38729963122074
wildtype,28.795157388732886,9.834361206032423
wildtype,50.39213165550489,6.199917493878992
wildtype,52.49731924451332,5.066688714038566
wildtype,7.197082940108011,-6.3240960137980835
wildtype,23.540076976843608,1.1437221222106544
wildtype,28.534335500342017,7.599609388194445
wildtype,22.995219360565923,11.069426910245287
wildtype,22.674907294114597,1.5632445133017967
wildtype,29.738238878828504,5.478758243115742
wildtype,12.223714337143555,-0.17043948480758786
wildtype,44.63910899947247,12.313548544389736
wildtype,28.86515153629701,1.9347766472518835
wildtype,-3.2271776639867014,2.949769308771245
wildtype,29.733994755174475,14.809982441035782
wildtype,15.092501603678294,0.33283984762618246
wildtype,16.82250863460761,-7.312228705709728
wildtype,25.07634759372216,14.278569978088186
wildtype,17.830473879714006,0.9471202504163969
wildtype,32.716344897752954,-3.221323852105037
wildtype,11.603964046816927,-6.019440462263823
wildtype,48.217350544541084,20.257468517568398
wildtype,13.456463697952763,-9.377064320796055
wildtype,23.51773214973667,7.226217117078068
wildtype,24.445625135560938,8.070888619071987
wildtype,5.581596060109717,-5.4488544900877045
wildtype,17.556025264612792,-2.97361283787658
wildtype,28.649292227594653,26.362284467067706
wildtype,18.17549876874903,2.6282593595956953
wildtype,16.12634743485335,-3.2403273033493534
wildtype,23.506435320480797,5.1059494892434
wildtype,17.3733713986893,12.26389049324169
wildtype,35.698817551405135,15.177680816639025
wildtype,30.808879952173974,-4.4077539852629855
wildtype,20.53399934510535,-0.918506023994528
wildtype,20.790429775438163,6.5836716136530775
wildtype,39.29148744752727,7.018917997897411
wildtype,10.452809731952591,-7.266710312436963
wildtype,20.46762130558328,-0.2739348465589302
wildtype,19.293926290819055,12.944202296555861
wildtype,27.347714686907047,8.86435379386041
wildtype,16.989039675826234,8.0337632260145
wildtype,37.085262664520855,5.3803330536197755
wildtype,30.20753498316627,-3.6545238849943757
wildtype,19.71965513105281,-9.709753150513695
wildtype,21.7294604552947,-11.150255260976579
wildtype,22.29557750763591,4.756833810242618
wildtype,17.50928103154429,1.7647734365482393
wildtype,16.185788059268006,-0.3272675528907172
wildtype,8.143897014773792,-10.761135889714275
wildtype,6.891651174144286,-16.19939149958647
wildtype,28.45996578438468,9.070797354141718
wildtype,35.68160664035824,18.60118338526196
wildtype,3.7906697991756886,-0.3740702821349444
wildtype,27.525333421323538,-2.7403122819442203
wildtype,18.688817860011497,-5.257990590208628
wildtype,29.80907882939818,12.720009467090293
wildtype,9.95356448006607,-0.09927494419267902
wildtype,10.88562675748993,4.726838374325013
wildtype,-1.9120948265430826,-14.64156372014537
wildtype,29.06924929419734,0.1889941247626723
wildtype,18.411842813173514,-2.08406360274536
wildtype,32.36468578496006,9.518192022123475
wildtype,22.02715889703542,-6.132634484478448
wildtype,25.269948323141854,8.213254254780445
wildtype,25.04481271636225,13.82033038231409
wildtype,32.813313234673146,6.314821897677636
wildtype,44.23577920580238,28.691026608274996
wildtype,12.836589454200272,-2.1634372289422146
wildtype,31.262906243849866,21.382254069519743
wildtype,15.389179199870497,10.666882769260909
wildtype,40.77500673278166,10.685024959753495
wildtype,39.042851202505084,2.6889332730101074
wildtype,42.64306787671467,5.216696645444657
wildtype,20.971493376097477,-9.545689448790892
wildtype,30.630052288311546,-5.623752330857862
wildtype,20.205038044506498,20.317111436070366
wildtype,20.562901217434657,-5.422576826815586
wildtype,18.8666200345493,-1.7367083379861157
wildtype,39.70346185932781,22.20309994374697
wildtype,31.24098050937171,12.278901109073217
wildtype,16.83903032564409,-0.4109901955896831
wildtype,28.76454495536076,11.67718807918499
wildtype,6.498312116424067,-2.7893919172301835
wildtype,4.694061165883326,-12.505422187793243
wildtype,32.90725850636066,11.770495817143399
wildtype,18.903608338475358,-0.1385377250796438
wildtype,24.762175326279316,10.237975270902734
wildtype,18.384830717758156,-5.412843720332404
wildtype,27.68143248285427,10.045222847179843
wildtype,27.540435867525453,-2.9106468413984246
wildtype,-1.2731592445058482,2.033464595617261
wildtype,21.13028307483338,17.864805670985994
wildtype,22.983855624992998,7.511870521324219
wildtype,22.86104899438547,2.615652711417802
wildtype,23.629809103745224,1.7780164593818597
wildtype,20.923102302017234,-1.9459126572019656
wildtype,35.020457822641404,1.7009407350267267
wildtype,20.961484570549203,4.970801439739219
wildtype,33.59614915853656,-5.625634578361698
wildtype,13.326842888871255,-13.462449247283416
wildtype,18.690849985412164,-8.147893466570778
wildtype,32.84807698597559,-2.290167385144265
wildtype,23.796753854450877,0.688282397190946
wildtype,45.852077065522266,4.402764349553436
wildtype,29.53990986952151,13.223334930411468
wildtype,20.44873498992564,-3.2944687657132157
wildtype,24.273519856210946,6.569771904693518
wildtype,24.300546484230118,4.828221237442385
wildtype,31.60769503714675,10.266773480773391
wildtype,24.248615963551025,-6.311718504903919
wildtype,26.143190905726925,1.6512110838976923
wildtype,14.729745822692195,2.8869582704923147
wildtype,33.29116549343715,12.192414196138422
wildtype,26.066231209247334,-0.4131482291247721
wildtype,27.526563471488195,15.278444889609588
wildtype,35.56658462889338,4.752079546859903
wildtype,1.748890286148253,-27.786848023434334
wildtype,39.973188818563756,1.5848642471016738
wildtype,27.913539586771776,-4.964454618079113
wildtype,25.39697760049185,10.075745529980573
wildtype,15.43458975790027,-6.048832399893556
wildtype,39.948231066782085,11.089775160071422
wildtype,30.282241806246518,-5.979422597487414
wildtype,11.402165716819525,-6.224373699332865
wildtype,50.77410979404134,11.031647099048381
wildtype,6.920563556325462,-20.596760734230585
wildtype,27.32351773870087,3.8917047851705924
wildtype,27.208552269258444,4.280265466611635
wildtype,23.623496153720808,0.23749374614866525
wildtype,24.606559110579177,10.146306027973054
wildtype,19.539121002417723,0.2878951582167133
wildtype,41.339920172906574,5.614841369016709
wildtype,15.562316780440085,-2.126184385437192
wildtype,39.706684368938156,9.147639567543258
wildtype,27.379465361444254,6.723837031593142
wildtype,44.546684940936174,21.040109246137828
wildtype,11.294202069792142,-12.22779715358056
wildtype,26.7439664288352,-9.883879945407202
wildtype,15.088514118508094,-3.3338234218116085
wildtype,19.44887337444012,9.158228616947973
wildtype,15.752569664526192,10.052168917302303
wildtype,26.08156082515798,-5.402861359575233
wildtype,41.55855736243399,3.2519935008577434
wildtype,15.542431102182356,-2.393956798020234
wildtype,39.07092547537214,4.634325339941469
wildtype,24.22631751910979,4.987407182322503
wildtype,17.252769155403044,-0.15291215864885288
wildtype,20.3131245672448,15.974814721124261
wildtype,16.81188956716732,-5.45519586219195
wildtype,42.27465225295177,11.049979723973564
wildtype,15.45720381500206,-8.896006403234018
wildtype,13.070814879464812,-2.442209486692178
wildtype,45.88416421649076,15.903091112197444
wildtype,20.18781672606422,-1.4782038099954065
wildtype,22.102301765728427,-3.179310013107589
wildtype,32.43359076170995,7.86805169202383
wildtype,20.11796651230152,6.886349259339319
wildtype,40.677730049154725,-3.5011324688057783
wildtype,23.38293266104175,4.4174048574767895
wildtype,-3.4919074000827592,-11.185319519413326
wildtype,29.475234118069213,16.885882461850866
wildtype,17.668742646071422,-5.671828306029372
wildtype,27.999912947071586,-4.3928797318584465
wildtype,18.3918213778744,15.828684405906884
wildtype,36.765965912814245,2.8707270916716183
wildtype,14.972160002314325,-1.0077138505233094
wildtype,17.347865496851433,-13.143646071306804
wildtype,3.6657038659327412,-3.2326205034725035
wildtype,21.015169531080986,-6.952208294914836
wildtype,31.451817828723133,10.997875454398152
wildtype,35.59892012000122,2.2319383248244833
wildtype,17.96262295491342,-13.419103645770488
wildtype,19.451727464140937,5.878684579849114
wildtype,32.04071380594104,4.869021867581452
wildtype,25.57000033124818,0.7774040108335072
wildtype,27.870606848197546,-2.261884411312657
wildtype,30.29942489226561,10.027869290424011
wildtype,31.7206894113772,8.979019369798692
wildtype,32.25499587537498,-8.027612504270039
wildtype,7.957642334882927,2.3059044429775355
wildtype,21.75850772691225,8.75354516326972
wildtype,16.86107833426278,2.7280176897629573
wildtype,26.906428826524937,-2.8412411212297357
wildtype,18.761517980838022,9.601772137436292
wildtype,22.9965834864959,-2.831541968735948
wildtype,42.626163190738076,17.009358136651663
wildtype,6.161886582859978,-23.736983620146123
wildtype,19.034939920453674,-2.3920446114230316
wildtype,29.550920071367447,18.09223795840985
wildtype,15.6725250720702,6.59005166415303
wildtype,14.326163360122663,-12.734293231905681
wildtype,31.18458714756333,9.73827328349638
wildtype,30.711470030701197,1.0409899132883815
wildtype,11.32567582081277,-13.016917547525928
wildtype,22.1493273320688,2.0191109257269915
wildtype,19.141101894783873,3.623243352507963
wildtype,25.33110635682301,13.87482991172877
wildtype,31.83044311939241,27.514266679499823
wildtype,8.273169156877778,-15.526596100847605
wildtype,2.3143829134856233,0.557725018649208
wildtype,15.222080333860909,-8.828653814435555
wildtype,48.22588248824182,-1.2601499962641682
wildtype,9.667640437729844,19.251649829561693
wildtype,34.73638391264525,-0.3396676932999334
wildtype,39.51548149708802,0.4004757629913911
wildtype,24.272594874129613,2.535459198584185
wildtype,26.313715710788394,2.6098285330019735
wildtype,5.639781788454066,-6.950032497697407
wildtype,37.36980363290684,9.647998582276802
wildtype,40.39910280514895,6.064141168983632
wildtype,18.220320082214094,-0.576649028245626
wildtype,21.70537675817151,4.7118207833992685
wildtype,19.557480055961612,-3.208228370953776
wildtype,21.391337877928585,7.03183064791471
wildtype,2.1305635015321442,-11.353604393034338
wildtype,9.848491078713586,-17.716474546558423
wildtype,33.90171544167212,8.879723504415878
wildtype,36.76862626787109,8.618449357798845
wildtype,22.416781913890986,-4.062400995164307
wildtype,12.342977514256752,7.414031490544943
wildtype,37.35676261579647,18.94438567661219
wildtype,28.28210894565124,-6.206554566327938
wildtype,44.2074243243152,-1.362337579461041
wildtype,22.062908038148464,4.2017471560424795
wildtype,29.316696913390054,11.24157967201365
wildtype,26.087710983694407,4.990465639469171
wildtype,10.901612622246247,-13.454559142703665
wildtype,32.8147846484796,6.870700986149252
wildtype,21.750115132737882,-7.7441240449813975
wildtype,40.341567759061235,15.030903796650502
wildtype,17.131987235259054,-6.557694758316899
wildtype,20.26800346064833,1.9425032944164542
wildtype,17.181798312757294,-6.42217052486761
wildtype,24.8482428191379,-9.491760346080195
wildtype,32.65706179084904,12.246974738645225
wildtype,16.576663578466253,-7.951747113255621
wildtype,25.246993535837305,-2.060430851024911
wildtype,24.730976257847686,5.17797682110109
wildtype,32.056063279788866,7.810317684657932
wildtype,37.08615908881111,7.202779175995026
wildtype,20.787040946910572,6.638533834226223
wildtype,44.63260419671758,6.0537069817565445
wildtype,28.402082673558404,9.499358652855832
wildtype,30.261950584195063,-7.1144914519552955
wildtype,38.46280625742153,12.085782061563151
wildtype,15.117467819594985,-9.657454004547574
wildtype,29.22957687203499,2.7223622249262505
wildtype,27.178234353173366,-5.267126163701029
wildtype,29.279454608336383,4.492897639524497
wildtype,2.5462004591773635,-3.848330493427447
wildtype,21.610820585498942,-0.7746908097559242
wildtype,15.622714397411606,-1.7811030311992724
wildtype,12.66359898644965,-9.924431958209823
wildtype,34.40423551795713,11.851009640038018
wildtype,27.08873743949821,8.95164896023811
wildtype,14.54403891912655,-6.10886275065932
wildtype,30.544260194511786,-3.630945459431267
wildtype,25.655937901476026,11.256396249458842
wildtype,33.14815779682967,-0.2670682477715687
wildtype,21.120707908753886,2.248145093585144
wildtype,32.029643782496436,4.660159637996443
wildtype,30.046991480058125,4.322076682300672
wildtype,16.226265113146987,-1.375928670629559
wildtype,17.890156045421413,-18.76983986689037
wildtype,44.935274833775054,8.778227590886125
wildtype,20.869964645919794,-0.36053888915260757
wildtype,42.98808259270315,11.634982121913566
wildtype,22.68029426237999,7.2265930187437455
wildtype,15.365153443159748,5.536296054355205
wildtype,31.29831500161695,7.929530742875727
wildtype,41.06310756049922,19.208603097408638
wildtype,15.008072682402172,-10.820331369418174
wildtype,18.695762282838537,-8.020760483985981
wildtype,30.306915305169795,10.544601215614477
wildtype,27.747937092489067,19.681580482585453
wildtype,23.32053502568576,11.874995641186086
wildtype,26.422514035183415,16.987024628330413
wildtype,33.36773073151436,2.9301354783775864
wildtype,30.44707719387548,4.054836715641201
wildtype,31.003618799446677,10.995269320184633
wildtype,42.36154668963012,25.67957884750663
wildtype,15.173681477990883,10.794327461128482
wildtype,32.05082008703114,9.060535127093715
wildtype,16.08285231604657,0.20268988283076794
wildtype,19.663602517121888,2.2028824022290507
wildtype,29.489494086723568,1.145349858026627
wildtype,43.34813153855241,-1.427792005898688
wildtype,27.248741170119892,10.799965790999366
wildtype,14.841100727765621,5.053629057008202
wildtype,27.11775763657998,8.159457278433365
wildtype,17.947787186943728,-24.38164197162578
wildtype,19.228123969167903,-4.874910168424989
wildtype,10.295519675646894,5.628146479402197
wildtype,16.2666463884754,-0.20589038365023526
wildtype,30.96030172653736,-8.520769103549753
wildtype,28.280739442364876,12.031738696363625
wildtype,23.678476744571356,1.5185073529196202
wildtype,17.915786825358538,-13.08247740743494
wildtype,36.5542527395228,-12.655766352614673
wildtype,16.849599133564702,-1.7444293675682019
wildtype,26.799378620348335,21.838909036122438
wildtype,18.799931906823602,0.7764551644338695
wildtype,37.24535521516553,22.9285117895248
wildtype,31.178567051583617,12.437821735447951
wildtype,18.600235096584555,7.248423093054008
wildtype,27.95047934564295,7.900846454686185
wildtype,22.546582349354196,2.1352761420579256
wildtype,25.829225354838286,9.29055870219058
wildtype,15.338170532212885,-3.6242978243969546
wildtype,25.573986000149816,-14.614808266722541
wildtype,27.581762388618742,-6.542229339514147
wildtype,17.125922661633865,-0.4808269779894232
wildtype,18.036336169381222,-4.761845717313875
wildtype,34.84582234850477,20.66751137189742
wildtype,29.512745481275765,5.807903130481577
wildtype,16.957233604624456,-1.9221115100669337
wildtype,15.26407355952955,-0.07404191235818303
wildtype,24.099636448324368,19.830152445545615
wildtype,27.370259333121766,-0.31987967321173727
wildtype,17.297562346573002,4.808911682507571
wildtype,28.04133536773203,7.810333288483207
wildtype,5.655138185011843,-11.362969176156469
wildtype,15.977829618453512,-0.6526097847990826
wildtype,-2.633522157119188,-22.870835673892127
wildtype,24.067324394959922,6.590447970521556
wildtype,41.05096734271439,-0.0712298649626284
wildtype,27.370125676313297,4.120830720423559
wildtype,20.059798910812177,-7.723888646531719
wildtype,35.493527523009895,12.506261887196402
wildtype,20.220447822122097,-2.8456883423805266
wildtype,38.61553797516548,8.455752763089027
wildtype,39.09578683873495,-7.106942566113858
wildtype,26.499837093276234,-7.45397485606874
wildtype,19.422048177135565,11.117599337997142
wildtype,32.142572350124105,9.200317385507272
wildtype,35.31230526002247,17.830878896183453
wildtype,14.296144065552859,-0.12518134094975153
wildtype,11.468713403101397,-6.0829259743001245
wildtype,49.300050113663204,10.730631684008827
wildtype,14.68086510494232,-9.32424933681368
wildtype,28.575299981413117,4.891840520718631
wildtype,13.919283840676357,2.532620739343976
wildtype,17.14862735657932,5.25731870309577
wildtype,21.92730479558066,11.328814735940497
wildtype,20.426125536476146,20.41517708762912
wildtype,26.969724077239867,2.9624501155323983
wildtype,25.245702882578115,-3.6587492014757217
wildtype,10.996615032967213,17.53280488055111
wildtype,25.5663254893379,-7.612148974851063
wildtype,15.981890969977357,0.2054311124371253
wildtype,3.8911521042215966,-6.078629204064008
wildtype,11.59948308384778,17.464305896332363
wildtype,13.612249455671218,-12.071436929271787
wildtype,25.623485076106768,4.782544999239192
wildtype,21.344926340237528,12.085454051301781
wildtype,17.21043174110269,4.540401731999317
wildtype,35.143953423673985,6.413172770933841
wildtype,32.15864350296306,9.10736475625026
wildtype,21.413617243673773,1.250216726257161
wildtype,50.52619970725564,7.663270134131178
wildtype,35.024313246325676,9.80934244720748
wildtype,21.98915291089039,5.09397733244041
wildtype,23.919332974903256,0.06670078326737894
wildtype,20.139775957052464,2.405826850939288
wildtype,13.109573489927165,-2.1596305147370813
wildtype,22.91480330830699,8.609347833714796
wildtype,31.74354506592872,18.74720278762235
wildtype,36.28786718092348,9.776970069926186
wildtype,16.79318526144113,-7.496298061269297
wildtype,21.523132627057308,-4.762931715406182
wildtype,15.348167348058745,4.709151072531007
wildtype,5.60216238465047,-9.860674328477455
wildtype,24.638301552443615,3.350611183116328
wildtype,28.362745436225325,-0.3681057846761959
wildtype,11.386631345405156,0.7238791143205461
wildtype,3.4143989531155086,-18.16826250015634
wildtype,16.10681943026659,1.3408572528811007
wildtype,25.34675877256759,12.19475403512508
wildtype,20.82264915807606,10.322912520988659
wildtype,28.47965427516018,1.1543407591120314
wildtype,4.2019176345886535,-9.786477514323714
wildtype,13.989938455548355,5.880881481203524
wildtype,32.83464491956813,-4.598364057638609
wildtype,44.135509120756865,5.577730307470901
wildtype,38.01137858079431,-8.21752136671395
wildtype,10.501568900318645,7.905663717734335
wildtype,24.993664698981704,-5.2681159487285
wildtype,23.860169152446563,12.71427615264859
wildtype,32.332598701022675,3.7497346703823773
wildtype,40.35498009543224,32.434525243499365
wildtype,5.445533335456183,-11.361166332625132
wildtype,25.164679106553557,12.574492271437954
wildtype,42.026926480375586,2.79043595722365
wildtype,34.61385739298858,-2.642843334045345
wildtype,27.13529990974913,27.93040084437971
wildtype,12.326458670920587,-20.065429270823287
wildtype,39.13347992257288,-5.888062486297969
wildtype,28.13128919302414,0.7407337420270572
wildtype,38.10909428195502,9.67657626017219
wildtype,31.80148257212768,16.276072728918376
wildtype,51.23995353219162,10.865332504716566
wildtype,18.509397815048175,11.87820957813738
wildtype,18.560549301046706,-2.2937061340391907
wildtype,29.82430701270696,7.015406179132867
wildtype,8.337409934731866,-16.760077745374627
wildtype,19.110426958894248,2.880500874623287
wildtype,34.140042785168745,26.745162126566775
wildtype,14.900514435755873,11.883323221278253
wildtype,33.384138813076554,16.42198859719727
wildtype,20.11819454950632,-5.894464590687775
wildtype,-3.575560415726976,-14.092494728907514
wildtype,28.59412115273831,7.259128170496254
wildtype,8.763995957910808,-1.3416855392364226
wildtype,26.93064055715082,3.7384298345280875
wildtype,5.32372404450976,3.3497044744486004
wildtype,16.995920013307078,25.03776304707489
wildtype,26.5647390061919,16.076596593973477
wildtype,25.126241351075286,13.711574391286717
wildtype,15.88383568041813,-0.38971935658525325
wildtype,13.602043443527705,5.87985981122268
wildtype,24.94252459462672,-6.259705235502775
wildtype,19.52348867693857,-0.6700270991257042
wildtype,36.41774049265655,-1.2582013888818722
wildtype,36.38497880395883,14.488444729457793
wildtype,28.74335119457971,10.086702125553991
wildtype,19.15631125969056,-4.007850015297304
wildtype,-1.129452012063659,-18.042787214696418
wildtype,31.096249560746024,-1.0783871335814013
wildtype,27.80360901825837,-0.347637671304625
